date,district,cases
2014-11-26,Kailahun,0.0
2014-11-26,Kambia,0.0
2014-11-27,Bombali,0.0
2014-11-27,Koinadugu,0.0
2014-11-27,Tonkolili,0.0
2014-11-27,Kailahun,0.0
2014-11-27,Bonthe,0.0
2014-11-27,Kenema,0.0
2014-11-27,Bo,0.0
2014-11-27,Kambia,0.0
2014-11-27,Mayamba,0.0
2014-11-27,W/Rural,0.0
2014-11-27,Kono,0.0
2014-11-27,W/Urban,0.0
2014-11-27,Port Loko,0.0
2014-11-27,Pujehun,0.0
2014-11-28,Koinadugu,0.0
2014-11-28,Mayamba,0.0
2014-11-28,Pujehun,0.0
2014-11-28,Bo,0.0
2014-11-28,Kenema,0.0
2014-11-28,Bombali,0.0
2014-11-28,W/Rural,0.0
2014-11-28,Port Loko,0.0
2014-11-28,Kambia,0.0
2014-11-28,Kailahun,0.0
2014-11-28,Tonkolili,0.0
2014-11-28,Kono,0.0
2014-11-28,Bonthe,0.0
2014-11-28,W/Urban,0.0
2014-11-29,Kailahun,0.0
2014-11-29,Port Loko,0.0
2014-11-29,W/Rural,0.0
2014-11-29,Pujehun,0.0
2014-11-29,Kono,0.0
2014-11-29,Bonthe,0.0
2014-11-29,Mayamba,0.0
2014-11-29,Bo,0.0
2014-11-29,Kenema,0.0
2014-11-29,Kambia,0.0
2014-11-29,Bombali,0.0
2014-11-29,Tonkolili,0.0
2014-11-29,W/Urban,0.0
2014-11-29,Koinadugu,0.0
2014-11-30,Kono,0.0
2014-11-30,Koinadugu,0.0
2014-11-30,Bombali,0.0
2014-11-30,Bonthe,0.0
2014-11-30,W/Urban,0.0
2014-11-30,W/Rural,0.0
2014-11-30,Mayamba,0.0
2014-11-30,Port Loko,0.0
2014-11-30,Pujehun,0.0
2014-11-30,Kambia,0.0
2014-11-30,Kailahun,0.0
2014-11-30,Tonkolili,0.0
2014-11-30,Bo,0.0
2014-11-30,Kenema,0.0
2014-12-01,Pujehun,0.0
2014-12-01,Kenema,0.0
2014-12-01,W/Rural,0.0
2014-12-01,Kailahun,0.0
2014-12-01,Bombali,0.0
2014-12-01,Bonthe,0.0
2014-12-01,Kono,0.0
2014-12-01,Mayamba,0.0
2014-12-01,Tonkolili,0.0
2014-12-01,Koinadugu,0.0
2014-12-01,Kambia,0.0
2014-12-01,Bo,0.0
2014-12-01,Port Loko,0.0
2014-12-01,W/Urban,0.0
2014-12-02,Kono,0.0
2014-12-02,W/Urban,0.0
2014-12-02,Kenema,0.0
2014-12-02,Bo,0.0
2014-12-02,Mayamba,0.0
2014-12-02,Tonkolili,0.0
2014-12-02,Bonthe,0.0
2014-12-02,Port Loko,0.0
2014-12-02,Koinadugu,0.0
2014-12-02,Bombali,0.0
2014-12-02,Kambia,0.0
2014-12-02,Kailahun,0.0
2014-12-02,W/Rural,0.0
2014-12-02,Pujehun,0.0
2014-12-03,W/Urban,0.0
2014-12-03,Bo,0.0
2014-12-03,Mayamba,0.0
2014-12-03,Kambia,0.0
2014-12-03,Kono,0.0
2014-12-03,Bombali,0.0
2014-12-03,Pujehun,0.0
2014-12-03,Bonthe,0.0
2014-12-03,Kenema,0.0
2014-12-03,Port Loko,0.0
2014-12-03,Tonkolili,0.0
2014-12-03,Kailahun,0.0
2014-12-03,W/Rural,0.0
2014-12-03,Koinadugu,0.0
2014-12-04,W/Rural,0.0
2014-12-04,Port Loko,0.0
2014-12-04,Kailahun,0.0
2014-12-04,Kono,0.0
2014-12-04,Bonthe,0.0
2014-12-04,Koinadugu,0.0
2014-12-04,W/Urban,0.0
2014-12-04,Mayamba,0.0
2014-12-04,Kenema,0.0
2014-12-04,Tonkolili,0.0
2014-12-04,Kambia,0.0
2014-12-04,Bombali,0.0
2014-12-04,Bo,0.0
2014-12-04,Pujehun,0.0
2014-12-05,Kambia,1.0
2014-12-05,W/Urban,8.0
2014-12-05,Port Loko,20.0
2014-12-05,Bo,1.0
2014-12-05,Kono,0.0
2014-12-05,Bonthe,0.0
2014-12-05,Pujehun,0.0
2014-12-05,Koinadugu,0.0
2014-12-05,Kenema,0.0
2014-12-05,Tonkolili,1.0
2014-12-05,Bombali,0.0
2014-12-05,Mayamba,1.0
2014-12-05,Kailahun,0.0
2014-12-05,W/Rural,5.0
2014-12-06,Kailahun,0.0
2014-12-06,Bonthe,0.0
2014-12-06,Koinadugu,0.0
2014-12-06,Bombali,11.0
2014-12-06,Mayamba,0.0
2014-12-06,Bo,1.0
2014-12-06,Kono,7.0
2014-12-06,Kambia,4.0
2014-12-06,Pujehun,0.0
2014-12-06,Tonkolili,1.0
2014-12-06,Port Loko,10.0
2014-12-06,W/Rural,5.0
2014-12-06,Kenema,0.0
2014-12-06,W/Urban,15.0
2014-12-07,Koinadugu,0.0
2014-12-07,Mayamba,4.0
2014-12-07,Pujehun,0.0
2014-12-07,Bombali,3.0
2014-12-07,Kailahun,0.0
2014-12-07,W/Urban,9.0
2014-12-07,Bonthe,0.0
2014-12-07,Tonkolili,3.0
2014-12-07,Port Loko,2.0
2014-12-07,W/Rural,3.0
2014-12-07,Kambia,0.0
2014-12-07,Kono,0.0
2014-12-07,Kenema,0.0
2014-12-07,Bo,1.0
2014-12-08,Pujehun,0.0
2014-12-08,Tonkolili,1.0
2014-12-08,Kailahun,0.0
2014-12-08,Kenema,0.0
2014-12-08,Mayamba,0.0
2014-12-08,Bombali,6.0
2014-12-08,Kambia,0.0
2014-12-08,Bonthe,0.0
2014-12-08,W/Urban,25.0
2014-12-08,Port Loko,6.0
2014-12-08,W/Rural,10.0
2014-12-08,Kono,6.0
2014-12-08,Bo,4.0
2014-12-08,Koinadugu,0.0
2014-12-09,Bo,3.0
2014-12-09,Mayamba,0.0
2014-12-09,Bonthe,0.0
2014-12-09,Kailahun,1.0
2014-12-09,Port Loko,5.0
2014-12-09,Kenema,0.0
2014-12-09,Kambia,0.0
2014-12-09,Kono,7.0
2014-12-09,W/Urban,14.0
2014-12-09,W/Rural,10.0
2014-12-09,Koinadugu,1.0
2014-12-09,Tonkolili,0.0
2014-12-09,Bombali,4.0
2014-12-09,Pujehun,0.0
2014-12-10,Koinadugu,2.0
2014-12-10,Kambia,2.0
2014-12-10,W/Rural,8.0
2014-12-10,Tonkolili,3.0
2014-12-10,Bonthe,0.0
2014-12-10,Bo,5.0
2014-12-10,Port Loko,8.0
2014-12-10,Pujehun,0.0
2014-12-10,W/Urban,10.0
2014-12-10,Bombali,2.0
2014-12-10,Kono,0.0
2014-12-10,Kailahun,0.0
2014-12-10,Kenema,0.0
2014-12-10,Mayamba,0.0
2014-12-11,W/Urban,10.0
2014-12-11,Tonkolili,3.0
2014-12-11,Port Loko,8.0
2014-12-11,Kambia,2.0
2014-12-11,W/Rural,8.0
2014-12-11,Mayamba,0.0
2014-12-11,Bo,5.0
2014-12-11,Pujehun,0.0
2014-12-11,Kono,0.0
2014-12-11,Bombali,2.0
2014-12-11,Koinadugu,2.0
2014-12-11,Kailahun,0.0
2014-12-11,Kenema,0.0
2014-12-11,Bonthe,0.0
2014-12-12,Bo,3.0
2014-12-12,Bombali,14.0
2014-12-12,Kambia,4.0
2014-12-12,Tonkolili,1.0
2014-12-12,Pujehun,0.0
2014-12-12,Mayamba,0.0
2014-12-12,Kenema,0.0
2014-12-12,W/Urban,18.0
2014-12-12,W/Rural,9.0
2014-12-12,Koinadugu,0.0
2014-12-12,Bonthe,0.0
2014-12-12,Port Loko,10.0
2014-12-12,Kono,0.0
2014-12-12,Kailahun,1.0
2014-12-13,Bombali,1.0
2014-12-13,Mayamba,0.0
2014-12-13,Pujehun,0.0
2014-12-13,W/Rural,5.0
2014-12-13,W/Urban,15.0
2014-12-13,Kailahun,1.0
2014-12-13,Kono,0.0
2014-12-13,Kenema,0.0
2014-12-13,Koinadugu,0.0
2014-12-13,Kambia,2.0
2014-12-13,Bonthe,0.0
2014-12-13,Tonkolili,2.0
2014-12-13,Port Loko,7.0
2014-12-13,Bo,2.0
2014-12-14,Koinadugu,0.0
2014-12-14,Kambia,2.0
2014-12-14,Bonthe,0.0
2014-12-14,Pujehun,0.0
2014-12-14,Port Loko,0.0
2014-12-14,Kono,1.0
2014-12-14,Tonkolili,3.0
2014-12-14,W/Urban,30.0
2014-12-14,W/Rural,3.0
2014-12-14,Bo,4.0
2014-12-14,Kenema,1.0
2014-12-14,Kailahun,0.0
2014-12-14,Bombali,0.0
2014-12-14,Mayamba,2.0
2014-12-15,Kambia,1.0
2014-12-15,Pujehun,0.0
2014-12-15,Koinadugu,0.0
2014-12-15,Kenema,0.0
2014-12-15,W/Rural,10.0
2014-12-15,Tonkolili,4.0
2014-12-15,Kono,0.0
2014-12-15,Port Loko,20.0
2014-12-15,Bombali,2.0
2014-12-15,Kailahun,0.0
2014-12-15,Bonthe,0.0
2014-12-15,W/Urban,27.0
2014-12-15,Mayamba,0.0
2014-12-15,Bo,0.0
2014-12-16,Tonkolili,0.0
2014-12-16,Koinadugu,1.0
2014-12-16,Port Loko,26.0
2014-12-16,Bonthe,0.0
2014-12-16,Bo,0.0
2014-12-16,Mayamba,0.0
2014-12-16,Kenema,1.0
2014-12-16,W/Rural,8.0
2014-12-16,Kailahun,0.0
2014-12-16,Kono,0.0
2014-12-16,W/Urban,18.0
2014-12-16,Bombali,1.0
2014-12-16,Pujehun,0.0
2014-12-16,Kambia,0.0
2014-12-17,Tonkolili,0.0
2014-12-17,W/Rural,3.0
2014-12-17,W/Urban,18.0
2014-12-17,Bonthe,0.0
2014-12-17,Pujehun,0.0
2014-12-17,Kono,0.0
2014-12-17,Kambia,5.0
2014-12-17,Bombali,2.0
2014-12-17,Port Loko,22.0
2014-12-17,Kenema,0.0
2014-12-17,Bo,0.0
2014-12-17,Kailahun,0.0
2014-12-17,Koinadugu,0.0
2014-12-17,Mayamba,1.0
2014-12-18,W/Rural,7.0
2014-12-18,Pujehun,0.0
2014-12-18,Koinadugu,0.0
2014-12-18,Kenema,0.0
2014-12-18,W/Urban,11.0
2014-12-18,Port Loko,14.0
2014-12-18,Kailahun,0.0
2014-12-18,Bonthe,0.0
2014-12-18,Mayamba,0.0
2014-12-18,Tonkolili,0.0
2014-12-18,Kono,11.0
2014-12-18,Bo,0.0
2014-12-18,Kambia,0.0
2014-12-18,Bombali,5.0
2014-12-19,Port Loko,5.0
2014-12-19,Kailahun,0.0
2014-12-19,Kenema,0.0
2014-12-19,Kono,0.0
2014-12-19,W/Urban,26.0
2014-12-19,W/Rural,3.0
2014-12-19,Koinadugu,0.0
2014-12-19,Bombali,5.0
2014-12-19,Kambia,1.0
2014-12-19,Tonkolili,3.0
2014-12-19,Bonthe,0.0
2014-12-19,Mayamba,3.0
2014-12-19,Bo,1.0
2014-12-19,Pujehun,0.0
2014-12-20,Kambia,0.0
2014-12-20,Port Loko,9.0
2014-12-20,Bombali,5.0
2014-12-20,Kailahun,0.0
2014-12-20,W/Rural,1.0
2014-12-20,Kono,0.0
2014-12-20,Kenema,0.0
2014-12-20,Bo,1.0
2014-12-20,W/Urban,9.0
2014-12-20,Koinadugu,0.0
2014-12-20,Tonkolili,3.0
2014-12-20,Bonthe,1.0
2014-12-20,Mayamba,0.0
2014-12-20,Pujehun,0.0
2014-12-21,Pujehun,0.0
2014-12-21,W/Urban,15.0
2014-12-21,Tonkolili,7.0
2014-12-21,Kailahun,0.0
2014-12-21,Bombali,4.0
2014-12-21,Kenema,0.0
2014-12-21,Kambia,0.0
2014-12-21,Mayamba,1.0
2014-12-21,Bonthe,0.0
2014-12-21,Port Loko,11.0
2014-12-21,Koinadugu,0.0
2014-12-21,W/Rural,5.0
2014-12-21,Bo,0.0
2014-12-21,Kono,0.0
2014-12-22,Kailahun,0.0
2014-12-22,Koinadugu,0.0
2014-12-22,Bo,0.0
2014-12-22,W/Urban,18.0
2014-12-22,Kenema,0.0
2014-12-22,Kono,2.0
2014-12-22,Pujehun,0.0
2014-12-22,W/Rural,4.0
2014-12-22,Bonthe,0.0
2014-12-22,Port Loko,5.0
2014-12-22,Bombali,11.0
2014-12-22,Tonkolili,1.0
2014-12-22,Kambia,1.0
2014-12-22,Mayamba,0.0
2014-12-23,Kono,3.0
2014-12-23,Bo,0.0
2014-12-23,Bonthe,0.0
2014-12-23,Port Loko,26.0
2014-12-23,Koinadugu,1.0
2014-12-23,Kambia,0.0
2014-12-23,Mayamba,0.0
2014-12-23,Bombali,8.0
2014-12-23,W/Rural,1.0
2014-12-23,Kailahun,0.0
2014-12-23,Pujehun,0.0
2014-12-23,Tonkolili,2.0
2014-12-23,Kenema,0.0
2014-12-23,W/Urban,17.0
2014-12-24,W/Rural,4.0
2014-12-24,Bonthe,0.0
2014-12-24,Mayamba,0.0
2014-12-24,Tonkolili,3.0
2014-12-24,Port Loko,5.0
2014-12-24,Kambia,3.0
2014-12-24,Koinadugu,0.0
2014-12-24,Kenema,0.0
2014-12-24,Kono,0.0
2014-12-24,Pujehun,0.0
2014-12-24,Bombali,0.0
2014-12-24,Bo,2.0
2014-12-24,W/Urban,38.0
2014-12-24,Kailahun,0.0
2014-12-25,Koinadugu,2.0
2014-12-25,W/Urban,13.0
2014-12-25,Kambia,0.0
2014-12-25,Bo,1.0
2014-12-25,Bombali,3.0
2014-12-25,Port Loko,6.0
2014-12-25,Mayamba,1.0
2014-12-25,Kono,2.0
2014-12-25,Kenema,0.0
2014-12-25,Pujehun,0.0
2014-12-25,Bonthe,0.0
2014-12-25,Kailahun,0.0
2014-12-25,W/Rural,0.0
2014-12-25,Tonkolili,2.0
2014-12-26,Pujehun,0.0
2014-12-26,Tonkolili,4.0
2014-12-26,Kailahun,0.0
2014-12-26,Mayamba,0.0
2014-12-26,W/Rural,6.0
2014-12-26,Koinadugu,0.0
2014-12-26,Port Loko,8.0
2014-12-26,Bombali,5.0
2014-12-26,W/Urban,23.0
2014-12-26,Kambia,1.0
2014-12-26,Kenema,0.0
2014-12-26,Bonthe,0.0
2014-12-26,Bo,1.0
2014-12-26,Kono,12.0
2014-12-27,W/Rural,5.0
2014-12-27,Kono,21.0
2014-12-27,Kenema,0.0
2014-12-27,Bo,0.0
2014-12-27,Bonthe,0.0
2014-12-27,Pujehun,0.0
2014-12-27,Bombali,2.0
2014-12-27,W/Urban,13.0
2014-12-27,Port Loko,9.0
2014-12-27,Koinadugu,4.0
2014-12-27,Kambia,0.0
2014-12-27,Mayamba,0.0
2014-12-27,Tonkolili,1.0
2014-12-27,Kailahun,0.0
2014-12-28,Bombali,1.0
2014-12-28,Kailahun,0.0
2014-12-28,Tonkolili,0.0
2014-12-28,Koinadugu,0.0
2014-12-28,Bo,2.0
2014-12-28,Pujehun,0.0
2014-12-28,Kono,1.0
2014-12-28,Bonthe,0.0
2014-12-28,Kambia,0.0
2014-12-28,W/Rural,3.0
2014-12-28,W/Urban,31.0
2014-12-28,Kenema,0.0
2014-12-28,Mayamba,2.0
2014-12-28,Port Loko,11.0
2014-12-29,Tonkolili,1.0
2014-12-29,Kambia,1.0
2014-12-29,Bonthe,0.0
2014-12-29,Port Loko,4.0
2014-12-29,Kono,0.0
2014-12-29,Pujehun,0.0
2014-12-29,W/Urban,14.0
2014-12-29,Kenema,0.0
2014-12-29,Kailahun,0.0
2014-12-29,Bombali,3.0
2014-12-29,Bo,0.0
2014-12-29,W/Rural,3.0
2014-12-29,Koinadugu,0.0
2014-12-29,Mayamba,2.0
2014-12-30,Bonthe,0.0
2014-12-30,Tonkolili,2.0
2014-12-30,Bo,0.0
2014-12-30,Koinadugu,2.0
2014-12-30,Kambia,2.0
2014-12-30,Pujehun,0.0
2014-12-30,Bombali,0.0
2014-12-30,W/Rural,4.0
2014-12-30,Kono,18.0
2014-12-30,Kailahun,0.0
2014-12-30,Mayamba,0.0
2014-12-30,W/Urban,29.0
2014-12-30,Port Loko,8.0
2014-12-30,Kenema,0.0
2014-12-31,Pujehun,0.0
2014-12-31,Kambia,0.0
2014-12-31,Mayamba,2.0
2014-12-31,W/Urban,18.0
2014-12-31,W/Rural,6.0
2014-12-31,Bombali,1.0
2014-12-31,Port Loko,5.0
2014-12-31,Tonkolili,0.0
2014-12-31,Kono,3.0
2014-12-31,Bo,1.0
2014-12-31,Kenema,0.0
2014-12-31,Kailahun,0.0
2014-12-31,Bonthe,0.0
2014-12-31,Koinadugu,3.0
2015-01-01,Port Loko,3.0
2015-01-01,Kailahun,0.0
2015-01-01,W/Urban,4.0
2015-01-01,Mayamba,0.0
2015-01-01,Bo,0.0
2015-01-01,Kenema,0.0
2015-01-01,Kono,1.0
2015-01-01,Koinadugu,0.0
2015-01-01,Kambia,0.0
2015-01-01,Bonthe,0.0
2015-01-01,W/Rural,9.0
2015-01-01,Pujehun,0.0
2015-01-01,Tonkolili,1.0
2015-01-01,Bombali,0.0
2015-01-02,Koinadugu,0.0
2015-01-02,Pujehun,0.0
2015-01-02,Tonkolili,0.0
2015-01-02,Bo,1.0
2015-01-02,Bonthe,0.0
2015-01-02,Kono,3.0
2015-01-02,W/Rural,6.0
2015-01-02,Mayamba,3.0
2015-01-02,Kailahun,0.0
2015-01-02,Bombali,0.0
2015-01-02,Kambia,1.0
2015-01-02,Port Loko,7.0
2015-01-02,W/Urban,8.0
2015-01-02,Kenema,0.0
2015-01-03,W/Urban,13.0
2015-01-03,Tonkolili,0.0
2015-01-03,Kambia,2.0
2015-01-03,Bonthe,0.0
2015-01-03,Mayamba,1.0
2015-01-03,Pujehun,0.0
2015-01-03,Port Loko,7.0
2015-01-03,Bo,0.0
2015-01-03,Bombali,2.0
2015-01-03,Kailahun,0.0
2015-01-03,Koinadugu,0.0
2015-01-03,Kono,3.0
2015-01-03,W/Rural,8.0
2015-01-03,Kenema,0.0
2015-01-04,Koinadugu,0.0
2015-01-04,Port Loko,5.0
2015-01-04,Kailahun,0.0
2015-01-04,Kambia,1.0
2015-01-04,Mayamba,2.0
2015-01-04,Bombali,0.0
2015-01-04,Kenema,1.0
2015-01-04,Tonkolili,0.0
2015-01-04,W/Rural,11.0
2015-01-04,Kono,2.0
2015-01-04,Pujehun,0.0
2015-01-04,Bo,0.0
2015-01-04,W/Urban,7.0
2015-01-04,Bonthe,0.0
2015-01-05,Kono,2.0
2015-01-05,Bo,1.0
2015-01-05,Port Loko,6.0
2015-01-05,Kambia,0.0
2015-01-05,Bonthe,0.0
2015-01-05,Pujehun,0.0
2015-01-05,Koinadugu,0.0
2015-01-05,Mayamba,3.0
2015-01-05,W/Rural,6.0
2015-01-05,W/Urban,14.0
2015-01-05,Kailahun,0.0
2015-01-05,Kenema,0.0
2015-01-05,Tonkolili,0.0
2015-01-05,Bombali,0.0
2015-01-07,Kono,5.0
2015-01-07,Mayamba,1.0
2015-01-07,Port Loko,6.0
2015-01-07,Bonthe,0.0
2015-01-07,W/Rural,3.0
2015-01-07,Kambia,0.0
2015-01-07,Kenema,0.0
2015-01-07,Bo,0.0
2015-01-07,Tonkolili,5.0
2015-01-07,Pujehun,0.0
2015-01-07,Kailahun,0.0
2015-01-07,Bombali,1.0
2015-01-07,Koinadugu,1.0
2015-01-07,W/Urban,2.0
2015-01-09,Bo,0.0
2015-01-09,Kenema,0.0
2015-01-09,Kambia,31.0
2015-01-09,Tonkolili,1.0
2015-01-09,Kailahun,0.0
2015-01-09,Port Loko,1.0
2015-01-09,Kono,3.0
2015-01-09,W/Rural,4.0
2015-01-09,Bombali,0.0
2015-01-09,Koinadugu,0.0
2015-01-09,Pujehun,0.0
2015-01-09,Bonthe,0.0
2015-01-09,Mayamba,1.0
2015-01-09,W/Urban,9.0
2015-01-10,Mayamba,1.0
2015-01-10,Bombali,1.0
2015-01-10,Kenema,0.0
2015-01-10,Koinadugu,0.0
2015-01-10,Pujehun,0.0
2015-01-10,Bo,0.0
2015-01-10,W/Urban,7.0
2015-01-10,Tonkolili,0.0
2015-01-10,Kambia,2.0
2015-01-10,W/Rural,10.0
2015-01-10,Port Loko,8.0
2015-01-10,Kono,1.0
2015-01-10,Kailahun,0.0
2015-01-10,Bonthe,0.0
2015-01-11,Kailahun,0.0
2015-01-11,Kono,2.0
2015-01-11,W/Urban,9.0
2015-01-11,Bombali,1.0
2015-01-11,Koinadugu,0.0
2015-01-11,Port Loko,7.0
2015-01-11,Bonthe,0.0
2015-01-11,Pujehun,0.0
2015-01-11,Bo,2.0
2015-01-11,Mayamba,0.0
2015-01-11,W/Rural,4.0
2015-01-11,Tonkolili,0.0
2015-01-11,Kenema,0.0
2015-01-11,Kambia,2.0
2015-01-12,W/Urban,6.0
2015-01-12,Tonkolili,0.0
2015-01-12,W/Rural,3.0
2015-01-12,Kailahun,0.0
2015-01-12,Pujehun,0.0
2015-01-12,Port Loko,6.0
2015-01-12,Kenema,0.0
2015-01-12,Bombali,0.0
2015-01-12,Bo,1.0
2015-01-12,Mayamba,0.0
2015-01-12,Bonthe,0.0
2015-01-12,Koinadugu,0.0
2015-01-12,Kono,3.0
2015-01-12,Kambia,1.0
2015-01-13,Kono,4.0
2015-01-13,Kenema,0.0
2015-01-13,Bonthe,0.0
2015-01-13,Tonkolili,2.0
2015-01-13,Kailahun,0.0
2015-01-13,Mayamba,0.0
2015-01-13,Koinadugu,0.0
2015-01-13,W/Urban,4.0
2015-01-13,Kambia,0.0
2015-01-13,Pujehun,0.0
2015-01-13,Port Loko,0.0
2015-01-13,W/Rural,4.0
2015-01-13,Bombali,2.0
2015-01-13,Bo,0.0
2015-01-15,Kenema,0.0
2015-01-15,W/Urban,4.0
2015-01-15,Kailahun,0.0
2015-01-15,Bombali,0.0
2015-01-15,W/Rural,3.0
2015-01-15,Mayamba,0.0
2015-01-15,Bo,0.0
2015-01-15,Kambia,3.0
2015-01-15,Pujehun,0.0
2015-01-15,Bonthe,0.0
2015-01-15,Kono,6.0
2015-01-15,Port Loko,0.0
2015-01-15,Tonkolili,0.0
2015-01-15,Koinadugu,0.0
2015-01-18,Bonthe,0.0
2015-01-18,Bo,0.0
2015-01-18,Tonkolili,0.0
2015-01-18,Mayamba,3.0
2015-01-18,Kailahun,0.0
2015-01-18,Koinadugu,0.0
2015-01-18,Kenema,0.0
2015-01-18,Bombali,1.0
2015-01-18,Port Loko,1.0
2015-01-18,W/Urban,5.0
2015-01-18,Kono,2.0
2015-01-18,Kambia,0.0
2015-01-18,W/Rural,0.0
2015-01-18,Pujehun,0.0
2015-01-19,Port Loko,10.0
2015-01-19,Koinadugu,0.0
2015-01-19,Kenema,0.0
2015-01-19,Mayamba,0.0
2015-01-19,Pujehun,0.0
2015-01-19,Tonkolili,0.0
2015-01-19,W/Urban,5.0
2015-01-19,W/Rural,2.0
2015-01-19,Kambia,2.0
2015-01-19,Kailahun,0.0
2015-01-19,Bonthe,0.0
2015-01-19,Bo,0.0
2015-01-19,Bombali,1.0
2015-01-19,Kono,0.0
2015-01-20,Koinadugu,0.0
2015-01-20,Kono,0.0
2015-01-20,Pujehun,0.0
2015-01-20,Tonkolili,3.0
2015-01-20,Port Loko,2.0
2015-01-20,Kambia,0.0
2015-01-20,Kenema,0.0
2015-01-20,Kailahun,0.0
2015-01-20,Bonthe,0.0
2015-01-20,W/Urban,2.0
2015-01-20,Bombali,0.0
2015-01-20,Bo,0.0
2015-01-20,Mayamba,0.0
2015-01-20,W/Rural,0.0
2015-01-21,Mayamba,0.0
2015-01-21,Bombali,0.0
2015-01-21,Kenema,0.0
2015-01-21,Bo,0.0
2015-01-21,Tonkolili,0.0
2015-01-21,Kailahun,0.0
2015-01-21,Pujehun,0.0
2015-01-21,Bonthe,0.0
2015-01-21,Kono,0.0
2015-01-21,Kambia,1.0
2015-01-21,Koinadugu,0.0
2015-01-21,W/Urban,3.0
2015-01-21,W/Rural,4.0
2015-01-21,Port Loko,3.0
2015-01-22,Pujehun,0.0
2015-01-22,Bonthe,0.0
2015-01-22,Kenema,0.0
2015-01-22,Mayamba,0.0
2015-01-22,W/Urban,3.0
2015-01-22,Kailahun,0.0
2015-01-22,Port Loko,0.0
2015-01-22,Kono,0.0
2015-01-22,Bo,0.0
2015-01-22,Bombali,0.0
2015-01-22,W/Rural,4.0
2015-01-22,Kambia,1.0
2015-01-22,Koinadugu,0.0
2015-01-22,Tonkolili,1.0
2015-01-24,W/Urban,3.0
2015-01-24,W/Rural,4.0
2015-01-24,Bonthe,0.0
2015-01-24,Kambia,0.0
2015-01-24,Port Loko,0.0
2015-01-24,Koinadugu,0.0
2015-01-24,Pujehun,0.0
2015-01-24,Kailahun,0.0
2015-01-24,Kenema,0.0
2015-01-24,Kono,0.0
2015-01-24,Mayamba,0.0
2015-01-24,Bo,0.0
2015-01-24,Tonkolili,0.0
2015-01-24,Bombali,1.0
2015-01-26,W/Urban,2.0
2015-01-26,W/Rural,0.0
2015-01-26,Bo,0.0
2015-01-26,Tonkolili,1.0
2015-01-26,Mayamba,0.0
2015-01-26,Pujehun,0.0
2015-01-26,Kenema,0.0
2015-01-26,Kailahun,0.0
2015-01-26,Bombali,0.0
2015-01-26,Kambia,1.0
2015-01-26,Port Loko,0.0
2015-01-26,Koinadugu,0.0
2015-01-26,Bonthe,0.0
2015-01-26,Kono,1.0
2015-01-27,Bombali,0.0
2015-01-27,Tonkolili,0.0
2015-01-27,Kono,2.0
2015-01-27,Pujehun,0.0
2015-01-27,Kailahun,0.0
2015-01-27,W/Urban,1.0
2015-01-27,Bo,0.0
2015-01-27,Kenema,0.0
2015-01-27,W/Rural,3.0
2015-01-27,Bonthe,0.0
2015-01-27,Port Loko,2.0
2015-01-27,Mayamba,1.0
2015-01-27,Koinadugu,0.0
2015-01-27,Kambia,0.0
2015-01-28,Bo,0.0
2015-01-28,Tonkolili,0.0
2015-01-28,Bonthe,0.0
2015-01-28,Port Loko,7.0
2015-01-28,W/Urban,1.0
2015-01-28,Kambia,0.0
2015-01-28,Kono,0.0
2015-01-28,W/Rural,0.0
2015-01-28,Pujehun,0.0
2015-01-28,Koinadugu,1.0
2015-01-28,Kenema,1.0
2015-01-28,Bombali,0.0
2015-01-28,Mayamba,2.0
2015-01-28,Kailahun,0.0
2015-01-29,W/Rural,0.0
2015-01-29,Bombali,0.0
2015-01-29,Bonthe,0.0
2015-01-29,W/Urban,3.0
2015-01-29,Port Loko,5.0
2015-01-29,Mayamba,0.0
2015-01-29,Pujehun,0.0
2015-01-29,Koinadugu,0.0
2015-01-29,Bo,0.0
2015-01-29,Kenema,3.0
2015-01-29,Tonkolili,0.0
2015-01-29,Kambia,0.0
2015-01-29,Kono,1.0
2015-01-29,Kailahun,0.0
2015-01-31,Kambia,0.0
2015-01-31,Bo,0.0
2015-01-31,Mayamba,0.0
2015-01-31,Bombali,0.0
2015-01-31,Koinadugu,0.0
2015-01-31,W/Rural,0.0
2015-01-31,Kono,0.0
2015-01-31,Port Loko,0.0
2015-01-31,Tonkolili,0.0
2015-01-31,Pujehun,0.0
2015-01-31,Kenema,0.0
2015-01-31,Kailahun,0.0
2015-01-31,W/Urban,0.0
2015-01-31,Bonthe,0.0
2015-02-01,Port Loko,2.0
2015-02-01,Bombali,0.0
2015-02-01,Tonkolili,0.0
2015-02-01,Kambia,0.0
2015-02-01,Kailahun,0.0
2015-02-01,W/Urban,5.0
2015-02-01,Kono,1.0
2015-02-01,Bo,0.0
2015-02-01,Koinadugu,0.0
2015-02-01,Bonthe,0.0
2015-02-01,Mayamba,0.0
2015-02-01,Kenema,0.0
2015-02-01,Pujehun,0.0
2015-02-01,W/Rural,0.0
2015-02-02,Kenema,0.0
2015-02-02,Kono,0.0
2015-02-02,Mayamba,0.0
2015-02-02,Pujehun,0.0
2015-02-02,Tonkolili,1.0
2015-02-02,Port Loko,12.0
2015-02-02,Bonthe,0.0
2015-02-02,Bombali,0.0
2015-02-02,Koinadugu,0.0
2015-02-02,Kailahun,0.0
2015-02-02,Kambia,0.0
2015-02-02,Bo,0.0
